"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",105,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",105,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",109.2,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",106.2,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",106.7,,
"PRCNTO01","Production of total construction sa, Index","JPN","Japan","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",100.1621,,
"PRCNTO01","Production of total construction sa, Index","JPN","Japan","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",98.40166,,
"PRCNTO01","Production of total construction sa, Index","JPN","Japan","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",100.2548,,
"PRCNTO01","Production of total construction sa, Index","JPN","Japan","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",100.3475,,
"PRCNTO01","Production of total construction sa, Index","JPN","Japan","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",97.4751,,
"PRCNTO01","Production of total construction sa, Index","JPN","Japan","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",95.71461,,
"PRCNTO01","Production of total construction sa, Index","JPN","Japan","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",96.1779,,
"PRMNTO01","Production in total manufacturing sa, Index","COL","Colombia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",109.9465,,
"PRMNTO01","Production in total manufacturing sa, Index","COL","Colombia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",110.021,,
"PRMNTO01","Production in total manufacturing sa, Index","COL","Colombia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",97.4475,,
"PRMNTO01","Production in total manufacturing sa, Index","COL","Colombia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",71.59778,,
"PRMNTO01","Production in total manufacturing sa, Index","COL","Colombia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",82.94695,,
"PRMNTO01","Production in total manufacturing sa, Index","COL","Colombia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",94.59424,,
"PRMNTO01","Production in total manufacturing sa, Index","COL","Colombia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",98.18211,,
"PRMNTO01","Production in total manufacturing sa, Index","COL","Colombia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",98.96995,,
"PRMNTO01","Production in total manufacturing sa, Index","COL","Colombia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",102.8453,,
"ODCNPI03","Permits issued for dwellings sa, Index","COL","Colombia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",76.31618,,
"ODCNPI03","Permits issued for dwellings sa, Index","COL","Colombia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",71.51108,,
"ODCNPI03","Permits issued for dwellings sa, Index","COL","Colombia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",42.36054,,
"ODCNPI03","Permits issued for dwellings sa, Index","COL","Colombia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",14.27997,,
"ODCNPI03","Permits issued for dwellings sa, Index","COL","Colombia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",38.01381,,
"ODCNPI03","Permits issued for dwellings sa, Index","COL","Colombia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",49.5151,,
"ODCNPI03","Permits issued for dwellings sa, Index","COL","Colombia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",54.6597,,
"ODCNPI03","Permits issued for dwellings sa, Index","COL","Colombia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",49.68493,,
"ODCNPI03","Permits issued for dwellings sa, Index","COL","Colombia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",73.18444,,
"PRCNTO01","Production of total construction sa, Index","GBR","United Kingdom","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",104.7636,,
"PRCNTO01","Production of total construction sa, Index","GBR","United Kingdom","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",103.4124,,
"PRCNTO01","Production of total construction sa, Index","GBR","United Kingdom","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",97.69617,,
"PRCNTO01","Production of total construction sa, Index","GBR","United Kingdom","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",57.47445,,
"PRCNTO01","Production of total construction sa, Index","GBR","United Kingdom","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",62.67105,,
"PRCNTO01","Production of total construction sa, Index","GBR","United Kingdom","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",76.39009,,
"PRCNTO01","Production of total construction sa, Index","GBR","United Kingdom","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",89.6934,,
"PRCNTO01","Production of total construction sa, Index","GBR","United Kingdom","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",93.12316,,
"PRCNTO01","Production of total construction sa, Index","GBR","United Kingdom","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",95.82539,,
"PRCNTO01","Production of total construction sa, Index","GBR","United Kingdom","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",96.76078,,
"PRCNTO01","Production of total construction sa, Index","CRI","Costa Rica","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",75.60422,,
"PRCNTO01","Production of total construction sa, Index","CRI","Costa Rica","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",76.12237,,
"PRCNTO01","Production of total construction sa, Index","CRI","Costa Rica","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",74.89159,,
"PRCNTO01","Production of total construction sa, Index","CRI","Costa Rica","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",81.5391,,
"PRCNTO01","Production of total construction sa, Index","CRI","Costa Rica","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",82.2272,,
"PRCNTO01","Production of total construction sa, Index","CRI","Costa Rica","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",87.30953,,
"PRCNTO01","Production of total construction sa, Index","CRI","Costa Rica","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",69.47918,,
"PRCNTO01","Production of total construction sa, Index","CRI","Costa Rica","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",71.73763,,
"PRCNTO01","Production of total construction sa, Index","CRI","Costa Rica","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",73.67328,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LTU","Lithuania","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",128.1,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LTU","Lithuania","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",129.9,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LTU","Lithuania","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",117,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LTU","Lithuania","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",106.5,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LTU","Lithuania","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",124.6,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LTU","Lithuania","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",132.1,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LTU","Lithuania","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",133.7,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LTU","Lithuania","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",133.9,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LTU","Lithuania","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",133.9,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LTU","Lithuania","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",135.6,,
"PRMNTO01","Production in total manufacturing sa, Index","LTU","Lithuania","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",117.6804,,
"PRMNTO01","Production in total manufacturing sa, Index","LTU","Lithuania","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",115.2808,,
"PRMNTO01","Production in total manufacturing sa, Index","LTU","Lithuania","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",117.8804,,
"PRMNTO01","Production in total manufacturing sa, Index","LTU","Lithuania","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",105.1825,,
"PRMNTO01","Production in total manufacturing sa, Index","LTU","Lithuania","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",114.281,,
"PRMNTO01","Production in total manufacturing sa, Index","LTU","Lithuania","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",116.3806,,
"PRMNTO01","Production in total manufacturing sa, Index","LTU","Lithuania","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",119.78,,
"PRMNTO01","Production in total manufacturing sa, Index","LTU","Lithuania","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",121.8797,,
"PRMNTO01","Production in total manufacturing sa, Index","LTU","Lithuania","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",122.0797,,
"PRMNTO01","Production in total manufacturing sa, Index","LTU","Lithuania","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",121.1798,,
"SLRTCR03","Passenger car registrations sa, Index","IND","India","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",91.61227,,
"SLRTCR03","Passenger car registrations sa, Index","IND","India","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",91.68758,,
"SLRTCR03","Passenger car registrations sa, Index","IND","India","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",46.13484,,
"SLRTCR03","Passenger car registrations sa, Index","IND","India","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",12.18576,,
"SLRTCR03","Passenger car registrations sa, Index","IND","India","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",36.43475,,
"SLRTCR03","Passenger car registrations sa, Index","IND","India","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",59.51089,,
"SLRTCR03","Passenger car registrations sa, Index","IND","India","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",68.66312,,
"SLRTCR03","Passenger car registrations sa, Index","IND","India","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",82.6968,,
"SLRTCR03","Passenger car registrations sa, Index","IND","India","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",97.59646,,
"PRINTO01","Production of total industry sa, Index","LTU","Lithuania","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",115.9097,,
"PRINTO01","Production of total industry sa, Index","LTU","Lithuania","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",114.4095,,
"PRINTO01","Production of total industry sa, Index","LTU","Lithuania","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",116.4097,,
"PRINTO01","Production of total industry sa, Index","LTU","Lithuania","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",105.5088,,
"PRINTO01","Production of total industry sa, Index","LTU","Lithuania","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",113.7095,,
"PRINTO01","Production of total industry sa, Index","LTU","Lithuania","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",116.0097,,
"PRINTO01","Production of total industry sa, Index","LTU","Lithuania","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",118.9099,,
"PRINTO01","Production of total industry sa, Index","LTU","Lithuania","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",120.9101,,
"PRINTO01","Production of total industry sa, Index","LTU","Lithuania","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",121.2101,,
"PRINTO01","Production of total industry sa, Index","LTU","Lithuania","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",119.2099,,
"PREND401","Production of electricity, gas, steam and air conditioning supply sa, index","TUR","Turkey","M","Monthly","2020-01","Jan-2020",,,"0","Units",,,117.6,,
"PREND401","Production of electricity, gas, steam and air conditioning supply sa, index","TUR","Turkey","M","Monthly","2020-02","Feb-2020",,,"0","Units",,,119.2,,
"PREND401","Production of electricity, gas, steam and air conditioning supply sa, index","TUR","Turkey","M","Monthly","2020-03","Mar-2020",,,"0","Units",,,113.6,,
"PREND401","Production of electricity, gas, steam and air conditioning supply sa, index","TUR","Turkey","M","Monthly","2020-04","Apr-2020",,,"0","Units",,,99.2,,
"PREND401","Production of electricity, gas, steam and air conditioning supply sa, index","TUR","Turkey","M","Monthly","2020-05","May-2020",,,"0","Units",,,103.8,,
"PREND401","Production of electricity, gas, steam and air conditioning supply sa, index","TUR","Turkey","M","Monthly","2020-06","Jun-2020",,,"0","Units",,,111,,
"PREND401","Production of electricity, gas, steam and air conditioning supply sa, index","TUR","Turkey","M","Monthly","2020-07","Jul-2020",,,"0","Units",,,118.5,,
"PREND401","Production of electricity, gas, steam and air conditioning supply sa, index","TUR","Turkey","M","Monthly","2020-08","Aug-2020",,,"0","Units",,,120.1,,
"PREND401","Production of electricity, gas, steam and air conditioning supply sa, index","TUR","Turkey","M","Monthly","2020-09","Sep-2020",,,"0","Units",,,125.2,,
"PREND401","Production of electricity, gas, steam and air conditioning supply sa, index","TUR","Turkey","M","Monthly","2020-10","Oct-2020",,,"0","Units",,,122,,
"PREND401","Production of electricity, gas, steam and air conditioning supply sa, index","HUN","Hungary","M","Monthly","2020-01","Jan-2020",,,"0","Units",,,100.0083,,
